fips,zip,pop_prop,hrrnum,cbsa_id,population,state_id
12095,32814,0.00527357,130.0,36740.0,7348.46666364,fl
12095,32817,0.026030281000000002,130.0,36740.0,36271.947120012,fl
12095,32818,0.040969482,130.0,36740.0,57089.006631864,fl
12095,32819,0.020226038000000002,130.0,36740.0,28184.013103176003,fl
12095,32820,0.006810312,130.0,36740.0,9489.842877023999,fl
12095,32821,0.012805451,130.0,36740.0,17843.781306852,fl
12095,32822,0.04479844,130.0,36740.0,62424.47581488,fl
12095,32824,0.034305842,130.0,36740.0,47803.544146584005,fl
12095,32825,0.04536522900000001,130.0,36740.0,63214.26908050801,fl
12095,32826,0.026875673,130.0,36740.0,37449.960293195996,fl
12095,32827,0.006943718000000001,130.0,36740.0,9675.737734536,fl
12095,32828,0.048398175999999994,130.0,36740.0,67440.535143552,fl
12095,32829,0.014658386,130.0,36740.0,20425.757288472,fl
12095,32830,3.69e-06,130.0,36740.0,5.14183788,fl
12095,32831,0.002417513,130.0,36740.0,3368.688324876,fl
12095,32832,0.017928663,130.0,36740.0,24982.731314676003,fl
12095,32833,0.007147143000000001,130.0,36740.0,9959.200707636,fl
12095,32835,0.0339469,130.0,36740.0,47303.3756988,fl
12095,32836,0.014854441000000001,130.0,36740.0,20698.950520332,fl
12095,32837,0.039838115,130.0,36740.0,55512.50102298,fl
12095,32839,0.038599876,130.0,36740.0,53787.074411951995,fl
12095,34734,0.003114023,130.0,36740.0,4339.241577396,fl
12095,34760,0.000644179,130.0,36740.0,897.6325159080001,fl
12095,34761,0.033638077999999995,130.0,36740.0,46873.047065255996,fl
12095,34786,0.032030578999999997,130.0,36740.0,44633.074368707996,fl
12095,34787,0.047703878,130.0,36740.0,66473.064206856,fl
12097,33848,0.003233588,130.0,36740.0,1215.023924588,fl
12097,34739,0.001019847,130.0,36740.0,383.208530097,fl
12097,34741,0.14021374,130.0,36740.0,52685.45301874,fl
12097,34743,0.135374046,130.0,36740.0,50866.933158546,fl
12097,34744,0.168580153,130.0,36740.0,63344.161069903006,fl
12097,34746,0.132058015,130.0,36740.0,49620.931194265,fl
12097,34747,0.059276336,130.0,36740.0,22273.142528336,fl
12097,34758,0.125477863,130.0,36740.0,47148.432500113,fl
12097,34769,0.07639084,130.0,36740.0,28703.93452084,fl
12097,34771,0.052980152999999995,130.0,36740.0,19907.345469902997,fl
12097,34772,0.093880916,130.0,36740.0,35275.848067916,fl
12097,34773,0.011514503999999998,130.0,36740.0,4326.586392503999,fl
12099,33401,0.019473827,118.0,33100.0,29147.84003879,fl
12099,33403,0.008645396,118.0,33100.0,12940.169370919999,fl
12099,33404,0.019769855,118.0,33100.0,29590.925868349997,fl
12099,33405,0.014138438,118.0,33100.0,21161.98984526,fl
12099,33406,0.01849005,118.0,33100.0,27675.352138500002,fl
12099,33407,0.02129199,118.0,33100.0,31869.211872300002,fl
12099,33408,0.012562605,118.0,33100.0,18803.33028585,fl
12099,33409,0.023320815,118.0,33100.0,34905.89626755,fl
12099,33410,0.024506304,118.0,33100.0,36680.30063808,fl
12099,33411,0.049283165,118.0,33100.0,73765.56287704999,fl
12099,33412,0.010270108,118.0,33100.0,15371.98955116,fl
12099,33413,0.012029066000000001,118.0,33100.0,18004.745116820002,fl
12099,33414,0.042201898,118.0,33100.0,63166.53486946,fl
12099,33415,0.035510975,118.0,33100.0,53151.76205075,fl
12099,33417,0.022916014,118.0,33100.0,34300.002274779996,fl
12099,33418,0.027692392000000003,118.0,33100.0,41449.14157384,fl
12099,33426,0.015940766999999998,118.0,33100.0,23859.66182259,fl
12099,33428,0.028356046,118.0,33100.0,42442.47897142,fl
12099,33430,0.015560748999999999,118.0,33100.0,23290.862280729998,fl
12099,33431,0.014434466000000002,118.0,33100.0,21605.075674820004,fl
12099,33432,0.013478226000000001,118.0,33100.0,20173.80433002,fl
12099,33433,0.027505826,118.0,33100.0,41169.89518202,fl
12099,33434,0.013772878,118.0,33100.0,20614.83060406,fl
12099,33435,0.025074954,118.0,33100.0,37531.43889858,fl
12099,33436,0.030462664,118.0,33100.0,45595.60159528,fl
12099,33437,0.02679467,118.0,33100.0,40105.4582159,fl
12099,33438,0.00018243599999999999,118.0,33100.0,273.06473172,fl
12099,33444,0.016364156,118.0,33100.0,24493.377776120004,fl
12099,33445,0.022209677,118.0,33100.0,33242.77824329,fl
12099,33446,0.01719923,118.0,33100.0,25743.2914871,fl
12099,33449,0.00798725,118.0,33100.0,11955.076182499999,fl
12099,33458,0.038994468,118.0,33100.0,58365.74986836,fl
12099,33460,0.02250364,118.0,33100.0,33682.773242799994,fl
12099,33461,0.031904941,118.0,33100.0,47754.35854057,fl
12099,33462,0.022837532,118.0,33100.0,34182.53277164,fl
12099,33463,0.042712719,118.0,33100.0,63931.11641763001,fl
12099,33467,0.03672056,118.0,33100.0,54962.2325912,fl
12099,33469,0.010460806,118.0,33100.0,15657.420596619999,fl
12099,33470,0.018163731000000002,118.0,33100.0,27186.927648870005,fl
12099,33472,0.013795596,118.0,33100.0,20648.83422492,fl
12099,33473,0.007779342,118.0,33100.0,11643.88572534,fl
12099,33476,0.005932953,118.0,33100.0,8880.26606181,fl
12099,33477,0.009438476,118.0,33100.0,14127.22772252,fl
12099,33478,0.008960012,118.0,33100.0,13411.07716124,fl
12099,33480,0.006902961,118.0,33100.0,10332.14493597,fl
12099,33483,0.008195158000000001,118.0,33100.0,12266.266639660002,fl
12099,33484,0.017999883,118.0,33100.0,26941.68487791,fl
12099,33486,0.016623008,118.0,33100.0,24880.819684160004,fl
12099,33487,0.013889911999999999,118.0,33100.0,20790.00358424,fl
12099,33493,0.003816008,118.0,33100.0,5711.68629416,fl
12099,33496,0.015025145,118.0,33100.0,22489.18628165,fl
12099,33498,0.009916252,118.0,33100.0,14842.34850604,fl
12101,33523,0.037533528,141.0,45300.0,20791.585235016,fl
12101,33525,0.041742705,141.0,45300.0,23123.246206634998,fl
12101,33540,0.017834907,141.0,45300.0,9879.593227929001,fl
12101,33541,0.040622027000000005,141.0,45300.0,22502.449990569003,fl
12101,33542,0.043073638,141.0,45300.0,23860.512549185998,fl
12101,33543,0.053425111,141.0,45300.0,29594.679963117,fl
12101,33544,0.056352346,141.0,45300.0,31216.213009662,fl
12101,33545,0.037809105,141.0,45300.0,20944.240287435,fl
12101,33576,0.009500247,141.0,45300.0,5262.633324909,fl
12101,34610,0.029917409,122.0,45300.0,16572.658963323,fl
12101,34637,0.016757097,141.0,45300.0,9282.543611858999,fl
12101,34638,0.054119155,141.0,45300.0,29979.143554785,fl
12101,34639,0.056180876,141.0,45300.0,31121.227717571997,fl
12101,34652,0.047784977,122.0,45300.0,26470.344654219,fl
12101,34653,0.071476396,122.0,45300.0,39594.135135012,fl
12101,34654,0.046992949000000006,122.0,45300.0,26031.603119703002,fl
12101,34655,0.080396912,122.0,45300.0,44535.628211664,fl
12101,34667,0.06932281700000001,122.0,45300.0,38401.166508699,fl
12101,34668,0.09657223599999999,122.0,45300.0,53495.900415492,fl
12101,34669,0.026030757999999998,122.0,45300.0,14419.660301826,fl
12101,34679,0.000210255,122.0,45300.0,116.47012648500001,fl
12101,34690,0.024552852000000003,122.0,45300.0,13600.978706844002,fl
12101,34691,0.041791697,122.0,45300.0,23150.385178059,fl
12103,33701,0.015877855,139.0,45300.0,15480.84511358,fl
12103,33702,0.031906042,139.0,45300.0,31108.263325832002,fl
12103,33703,0.026576537,139.0,45300.0,25912.017268852,fl
12103,33704,0.017228761999999998,139.0,45300.0,16797.974034952,fl
12103,33705,0.028809605,139.0,45300.0,28089.24963658,fl
12103,33706,0.01701057,139.0,45300.0,16585.23770772,fl
12103,33707,0.026248728,139.0,45300.0,25592.404805087997,fl
12103,33708,0.016805951,139.0,45300.0,16385.735001196,fl
12103,33709,0.026574449,139.0,45300.0,25909.981477204,fl
12103,33710,0.035373091,139.0,45300.0,34488.622232636,fl
12103,33711,0.021261647,139.0,45300.0,20730.020778412003,fl
12103,33712,0.02680308,139.0,45300.0,26132.89578768,fl
12103,33713,0.033772674,139.0,45300.0,32928.222059304004,fl
12103,33714,0.021271042999999996,139.0,45300.0,20739.181840827998,fl
12103,33715,0.007817304,139.0,45300.0,7621.840130784,fl
12103,33716,0.018836487,139.0,45300.0,18365.499479052,fl
12103,33744,0.000151377,139.0,45300.0,147.591969492,fl
12103,33755,0.026564009,116.0,45300.0,25899.802518964,fl
12103,33756,0.035128801,116.0,45300.0,34250.440459796,fl
12103,33759,0.019173692,116.0,45300.0,18694.273005232,fl
12103,33760,0.018019053,116.0,45300.0,17568.504598788,fl
12103,33761,0.020612293,116.0,45300.0,20096.903225828,fl
12103,33762,0.00844891,139.0,45300.0,8237.653454360001,fl
12103,33763,0.021083127000000004,116.0,45300.0,20555.964492492003,fl
12103,33764,0.027437818,116.0,45300.0,26751.762798728,fl
12103,33765,0.01489756,116.0,45300.0,14525.061409760001,fl
12103,33767,0.008053243,116.0,45300.0,7851.879712028,fl
12103,33770,0.026817695,116.0,45300.0,26147.14535422,fl
12103,33771,0.031680543,116.0,45300.0,30888.402702828,fl
12103,33772,0.023507242999999997,116.0,45300.0,22919.467896027996,fl
12103,33773,0.018549393,116.0,45300.0,18085.583977428,fl
12103,33774,0.019948323,116.0,45300.0,19449.535131708002,fl
12103,33776,0.013438078999999999,116.0,45300.0,13102.073272683998,fl
12103,33777,0.01793449,139.0,45300.0,17486.05601204,fl
12103,33778,0.01535691,116.0,45300.0,14972.925822359999,fl
12103,33781,0.026161034,139.0,45300.0,25506.903505864,fl
12103,33782,0.024065771,139.0,45300.0,23464.030461916,fl
12103,33785,0.005757536,116.0,45300.0,5613.5745698559995,fl
12103,33786,0.001703771,116.0,45300.0,1661.169909916,fl
12103,34677,0.023126191,116.0,45300.0,22547.943720236002,fl
12103,34681,0.000809083,116.0,45300.0,788.852688668,fl
12103,34683,0.034620384,116.0,45300.0,33754.73591846399,fl
12103,34684,0.03004985,116.0,45300.0,29298.483550599998,fl
12103,34685,0.019730132,116.0,45300.0,19236.799779472,fl
12103,34688,0.006782722,116.0,45300.0,6613.126819112,fl
12103,34689,0.028705207000000003,116.0,45300.0,27987.462004172005,fl
12103,34695,0.018891818,116.0,45300.0,18419.446982728,fl
12103,34698,0.040620123,116.0,45300.0,39604.457444508,fl
12105,33801,0.052245885,124.0,29460.0,37866.615792644996,fl
12105,33803,0.043914364000000004,124.0,29460.0,31828.120996828,fl
12105,33805,0.038045304,124.0,29460.0,27574.361297208,fl
12105,33809,0.044598052,124.0,29460.0,32323.642334403998,fl
12105,33810,0.07443910200000001,124.0,29460.0,53951.749030254,fl
12105,33811,0.032170324,124.0,29460.0,23316.310917748,fl
12105,33812,0.019903899,124.0,29460.0,14425.888205522999,fl
12105,33813,0.055066467,124.0,29460.0,39910.908752859,fl
12105,33815,0.021203202,124.0,29460.0,15367.593135954,fl
12105,33823,0.047560699000000005,130.0,29460.0,34470.900739123004,fl
12105,33827,0.004335942,130.0,29460.0,3142.5910349339997,fl
12105,33830,0.040660188,124.0,29460.0,29469.569078076,fl
12105,33837,0.040589155,130.0,29460.0,29418.085993435,fl
12105,33838,0.0061827869999999995,130.0,29460.0,4481.141813499,fl
12105,33839,0.00483465,130.0,29460.0,3504.0431230500003,fl
12105,33841,0.013235723000000001,124.0,29460.0,9592.947608771,fl
12105,33843,0.01647954,130.0,29460.0,11943.99156258,fl
12105,33844,0.052208889,130.0,29460.0,37839.801942753,fl
12105,33847,0.000253053,124.0,29460.0,183.406994181,fl
12105,33849,0.0017624939999999999,124.0,29460.0,1277.4151138379998,fl
12105,33850,0.011545741000000002,130.0,29460.0,8368.087524757002,fl
12105,33851,0.0016352270000000002,130.0,29460.0,1185.1749193790001,fl
12105,33853,0.018134006,130.0,29460.0,13143.110466662001,fl
12105,33854,0.000349243,130.0,29460.0,253.123293811,fl
12105,33855,0.0,130.0,29460.0,0.0,fl
12105,33856,0.000488348,130.0,29460.0,353.943398396,fl
12105,33859,0.015337101,130.0,29460.0,11115.978051477001,fl
12105,33860,0.037218071,124.0,29460.0,26974.801845167,fl
12105,33867,0.000581579,130.0,29460.0,421.51508288300005,fl
12105,33868,0.017894271,124.0,29460.0,12969.356052567,fl
12105,33877,0.000871628,130.0,29460.0,631.7359269560001,fl
12105,33880,0.061185620999999996,130.0,29460.0,44345.930831517,fl
12105,33881,0.049520012999999995,130.0,29460.0,35890.966462100994,fl
12105,33884,0.04745711,130.0,29460.0,34395.82181447,fl
12105,33896,0.014422558,130.0,29460.0,10453.138319566,fl
12105,33897,0.029382297999999998,130.0,29460.0,21295.613797545997,fl
12105,33898,0.025315688,130.0,29460.0,18348.228401575998,fl
12105,34759,0.058971775,130.0,29460.0,42741.386169175,fl
12107,32112,0.099228741,120.0,,7394.625008061,fl
12107,32131,0.05618116,120.0,,4186.67622436,fl
12107,32139,0.010521647,120.0,,784.083656087,fl
12107,32140,0.017162359,120.0,,1278.956155039,fl
12107,32147,0.006850159000000001,120.0,,510.48069883900007,fl
12107,32148,0.128748491,120.0,,9594.466297811,fl
12107,32157,0.002488727,120.0,,185.46242476700002,fl
12107,32177,0.324975975,120.0,,24217.534632975,fl
12107,32181,0.027942735,120.0,,2082.320554935,fl
12107,32187,0.026932459,120.0,,2007.033777139,fl
12107,32189,0.06912993099999999,120.0,,5151.631588050999,fl
12107,32193,0.008846069,120.0,,659.2179079489999,fl
12107,32640,0.132937437,120.0,,9906.630742677,fl
12107,32666,0.08805411099999999,120.0,,6561.880405831,fl
12109,32033,0.019787434,123.0,27260.0,5237.179731648,fl
12109,32080,0.093175034,123.0,27260.0,24660.822598848,fl
12109,32081,0.056330492999999995,123.0,27260.0,14909.104243295998,fl
12109,32082,0.131200027,123.0,27260.0,34724.973546144,fl
12109,32084,0.148159471,123.0,27260.0,39213.663508512,fl
12109,32086,0.125552541,123.0,27260.0,33230.242131552,fl
12109,32092,0.147097914,123.0,27260.0,38932.699094208,fl
12109,32095,0.042487780999999995,123.0,27260.0,11245.325972831999,fl
12109,32145,0.024029417999999997,123.0,27260.0,6359.914120895999,fl
12109,32259,0.21217988699999998,123.0,27260.0,56158.07505206399,fl
12111,34945,0.016795165,130.0,38940.0,5513.802284005,fl
12111,34946,0.019910586,130.0,38940.0,6536.585652042,fl
12111,34947,0.044131229,130.0,38940.0,14488.150087013,fl
12111,34949,0.024859789,130.0,38940.0,8161.394149333,fl
12111,34950,0.05697774,130.0,38940.0,18705.62110878,fl
12111,34951,0.053467454000000005,130.0,38940.0,17553.204745838,fl
12111,34952,0.1340635,118.0,38940.0,44012.644859500004,fl
12111,34953,0.233188103,118.0,38940.0,76554.954650591,fl
12111,34981,0.017196723,130.0,38940.0,5645.632570731,fl
12111,34982,0.086940663,130.0,38940.0,28542.358840911,fl
12111,34983,0.143011551,118.0,38940.0,46950.263158646994,fl
12111,34984,0.052413364000000004,118.0,38940.0,17207.150161108002,fl
12111,34986,0.08806502599999999,118.0,38940.0,28911.483840721998,fl
12111,34987,0.028979106,118.0,38940.0,9513.753562482001,fl
12113,32530,0.0,134.0,37860.0,0.0,fl
12113,32561,0.053931399000000005,134.0,37860.0,9940.257943887002,fl
12113,32563,0.14808675400000001,134.0,37860.0,27294.313890002002,fl
12113,32565,0.027971298,134.0,37860.0,5155.4738482739995,fl
12113,32566,0.220895592,134.0,37860.0,40713.929248296,fl
12113,32570,0.178330068,134.0,37860.0,32868.549823284004,fl
12113,32571,0.205107399,134.0,37860.0,37803.960031887,fl
12113,32583,0.16567749,134.0,37860.0,30536.515214370003,fl
12115,34223,0.042267813,137.0,35840.0,18333.325746246002,fl
12115,34228,0.017600638999999998,137.0,35840.0,7634.136361137999,fl
12115,34229,0.019038766000000002,137.0,35840.0,8257.912442372,fl
12115,34231,0.073651117,137.0,35840.0,31945.582789814,fl
12115,34232,0.084289855,137.0,35840.0,36560.05028741,fl
12115,34233,0.043774075,137.0,35840.0,18986.65483865,fl
12115,34234,0.053205857,137.0,35840.0,23077.614826894,fl
12115,34235,0.03570012,137.0,35840.0,15484.64144904,fl
12115,34236,0.031439271,137.0,35840.0,13636.532282081998,fl
12115,34237,0.04211451,137.0,35840.0,18266.83179642,fl
12115,34238,0.047119972999999996,137.0,35840.0,20437.911328965998,fl
12115,34239,0.037714959,137.0,35840.0,16358.561746578,fl
12115,34240,0.027112721,137.0,35840.0,11759.925831982,fl
12115,34241,0.035709853,137.0,35840.0,15488.863059926,fl
12115,34242,0.018751627,137.0,35840.0,8133.368198234,fl
12115,34275,0.048847673,137.0,35840.0,21187.287382366,fl
12115,34285,0.043968745999999996,137.0,35840.0,19071.091827532,fl
12115,34286,0.045321705,119.0,35840.0,19657.92697011,fl
12115,34287,0.066995822,119.0,35840.0,29058.901825924,fl
12115,34288,0.029940309,119.0,35840.0,12986.369506277999,fl
12115,34289,0.009086241,119.0,35840.0,3941.084343822,fl
12115,34291,0.014889853,119.0,35840.0,6458.354619926,fl
12115,34292,0.039065485,137.0,35840.0,16944.34159487,fl
12115,34293,0.09239301,137.0,35840.0,40074.72894342,fl
12117,32701,0.052888719,130.0,36740.0,24954.272730894,fl
12117,32707,0.08503982800000001,130.0,36740.0,40124.001885928,fl
12117,32708,0.107777866,130.0,36740.0,50852.399403316,fl
12117,32714,0.089497513,130.0,36740.0,42227.253568738,fl
12117,32730,0.014404523999999998,130.0,36740.0,6796.428940823999,fl
12117,32732,0.01156257,130.0,36740.0,5455.52115282,fl
12117,32746,0.103945315,130.0,36740.0,49044.10219519,fl
12117,32750,0.058639949000000004,130.0,36740.0,27667.852576874,fl
12117,32765,0.156646494,130.0,36740.0,73909.888678044,fl
12117,32766,0.041480027999999995,130.0,36740.0,19571.355691128,fl
12117,32771,0.132191743,130.0,36740.0,62371.501332718,fl
12117,32773,0.074426981,130.0,36740.0,35116.584737306,fl
12117,32779,0.07149847,130.0,36740.0,33734.837106219995,fl
12119,32162,0.44596561799999995,129.0,45540.0,59054.767135559996,fl
12119,33513,0.100618284,130.0,45540.0,13323.87316728,fl
12119,33514,0.019219131,130.0,45540.0,2544.99732702,fl
12119,33521,0.003516692,130.0,45540.0,465.68035464,fl
12119,33538,0.036990693,129.0,45540.0,4898.30756706,fl
12119,33585,0.011400625,130.0,45540.0,1509.6707625,fl
12119,33597,0.06711974700000001,130.0,45540.0,8887.99689774,fl
12119,34484,0.029474786,129.0,45540.0,3903.05116212,fl
12119,34785,0.285694424,130.0,45540.0,37831.65562608,fl
12121,32008,0.104588721,120.0,,4645.517220657,fl
12121,32060,0.54778861,120.0,,24331.12669037,fl
12121,32062,0.048053654,120.0,,2134.399149718,fl
12121,32064,0.158749914,120.0,,7051.194930138,fl
12121,32071,0.088870451,120.0,,3947.3588220670003,fl
12121,32094,0.051948651,120.0,,2307.403231467,fl
12123,32347,0.35886929700000003,140.0,,7740.451866993,fl
12123,32348,0.583444593,140.0,,12584.316426417,fl
12123,32356,0.004189494,120.0,,90.363196086,fl
12123,32359,0.053496616,120.0,,1153.868510504,fl
12125,32054,0.750528135,120.0,,11435.797192995,fl
12125,32083,0.228090391,120.0,,3475.413287667,fl
12125,32697,0.021381473999999998,120.0,,325.78951933799993,fl
12127,32114,0.062015197,131.0,19660.0,34312.016256948,fl
12127,32117,0.046341399000000005,131.0,19660.0,25639.954604316004,fl
12127,32118,0.032679332,131.0,19660.0,18080.951526287998,fl
12127,32119,0.042189849,131.0,19660.0,23342.968414116,fl
12127,32124,0.010968457,131.0,19660.0,6068.671762788,fl
12127,32127,0.057291019000000006,131.0,19660.0,31698.204156396005,fl
12127,32128,0.037307445,131.0,19660.0,20641.61239938,fl
12127,32129,0.041720821,131.0,19660.0,23083.462726163998,fl
12127,32130,0.010512615,130.0,19660.0,5816.46167766,fl
12127,32132,0.014153698000000001,131.0,19660.0,7831.014644232,fl
12127,32141,0.035465241,131.0,19660.0,19622.350401444,fl
12127,32168,0.051208734000000006,131.0,19660.0,28332.973182456004,fl
12127,32169,0.019782025,131.0,19660.0,10945.0779201,fl
12127,32174,0.095819065,131.0,19660.0,53015.15555946,fl
12127,32176,0.027555822,131.0,19660.0,15246.195419448,fl
12127,32180,0.007410254,130.0,19660.0,4099.974974136,fl
12127,32190,0.002051288,130.0,19660.0,1134.944829792,fl
12127,32713,0.038985771,130.0,19660.0,21570.203321964,fl
12127,32720,0.059935655,130.0,19660.0,33161.43894102,fl
12127,32724,0.0678997,130.0,19660.0,37567.8176148,fl
12127,32725,0.09042996,130.0,19660.0,50033.44998864,fl
12127,32738,0.086423451,130.0,19660.0,47816.712663084,fl
12127,32744,0.007090034,130.0,19660.0,3922.802371656,fl
12127,32759,0.005249715,131.0,19660.0,2904.5833140600002,fl
12127,32763,0.043508399,130.0,19660.0,24072.501032316002,fl
12127,32764,0.006005056,130.0,19660.0,3322.5014039039997,fl
12129,32327,0.879444738,140.0,45220.0,29671.586015382,fl
12129,32346,0.054936182,140.0,45220.0,1853.491844498,fl
12129,32355,0.006956306,140.0,45220.0,234.698808134,fl
12129,32358,0.058662774,140.0,45220.0,1979.223331986,fl
12131,32433,0.277762861,134.0,18880.0,20574.172877131,fl
12131,32435,0.115695039,134.0,18880.0,8569.647233769,fl
12131,32439,0.157376842,134.0,18880.0,11657.060063781999,fl
12131,32455,0.071296574,134.0,18880.0,5281.008532754,fl
12131,32459,0.24323598600000002,134.0,18880.0,18016.732719006002,fl
12131,32461,0.000537015,134.0,18880.0,39.777238065,fl
12131,32550,0.13409568300000002,134.0,18880.0,9932.601335493002,fl
12133,32427,0.040546458,2.0,,1032.839924634,fl
12133,32428,0.752211227,133.0,,19161.076585371,fl
12133,32437,0.040327524,133.0,,1027.263018852,fl
12133,32462,0.15942727,133.0,,4061.09084871,fl
12133,32463,0.007487521,133.0,,190.729622433,fl
13001,31513,0.879642664,149.0,,16173.110020304,ga
13001,31518,0.05018949599999999,123.0,,922.7840734559999,ga
13001,31563,0.07016784,149.0,,1290.10590624,ga
13003,31624,0.15210859,123.0,,1241.96663735,ga
13003,31642,0.49518184600000004,123.0,,4043.15977259,ga
13003,31650,0.352709564,123.0,,2879.87359006,ga
13005,31510,1.0,123.0,,11164.0,ga
13007,39870,1.0,142.0,,3038.0,ga
13009,31061,0.988725966,147.0,,44383.90861374,ga
13009,31062,0.011274033999999999,147.0,,506.0913862599999,ga
13011,30511,0.555417013,144.0,,10682.890828042,ga
13011,30547,0.44458298700000004,144.0,,8551.109171958,ga
13013,30011,0.159186116,144.0,12060.0,13250.652295839998,ga
13013,30517,0.15123093699999998,144.0,12060.0,12588.463195879998,ga
13013,30620,0.140778803,144.0,12060.0,11718.42756172,ga
13013,30666,0.10538806,144.0,12060.0,8772.5021144,ga
13013,30680,0.443416084,144.0,12060.0,36909.95483216,ga
13015,30103,0.150955045,148.0,12060.0,16263.594638210001,ga
13015,30120,0.385881054,144.0,12060.0,41574.052995852,ga
13015,30121,0.21863132100000002,144.0,12060.0,23554.901261898,ga
13015,30137,0.016902700000000003,144.0,12060.0,1821.0630926000003,ga
13015,30139,0.038753671,148.0,12060.0,4175.243006198,ga
13015,30145,0.066806353,148.0,12060.0,7197.582859514,ga
13015,30171,0.032430359,144.0,12060.0,3493.982017942,ga
13015,30178,0.027790769,148.0,12060.0,2994.121870522,ga
13015,30184,0.061848727,144.0,12060.0,6663.458149526,ga
13017,31750,1.0,147.0,,16700.0,ga
13019,31622,0.09904073099999999,140.0,,1921.093059207,ga
13019,31639,0.514137914,140.0,,9972.733117857999,ga
13019,31645,0.25377931800000003,140.0,,4922.557431246,ga
13019,31749,0.133042037,140.0,,2580.616391689,ga
13021,31052,0.049675775,147.0,31420.0,7608.292023225,ga
13021,31201,0.047040177999999995,147.0,31420.0,7204.626622301999,ga
13021,31204,0.172335522,147.0,31420.0,26394.736213998,ga
13021,31206,0.153990839,147.0,31420.0,23585.082910400997,ga
13021,31207,0.006426444,147.0,31420.0,984.267736596,ga
13021,31210,0.199150107,147.0,31420.0,30501.631238013,ga
13021,31211,0.089912166,147.0,31420.0,13770.857432394001,ga
13021,31213,0.0,147.0,31420.0,0.0,ga
13021,31216,0.100117847,147.0,31420.0,15333.949328673,ga
13021,31217,0.097151349,147.0,31420.0,14879.603461491,ga
13021,31220,0.08419977099999999,147.0,31420.0,12895.952726589,ga
13023,31014,1.0,147.0,,12873.0,ga
13025,31542,0.19016196800000001,123.0,15260.0,3633.8050465120004,ga
13025,31543,0.25746850600000004,123.0,15260.0,4919.965681154001,ga
13025,31553,0.262087582,123.0,15260.0,5008.2316044379995,ga
13025,31566,0.29028194399999996,123.0,15260.0,5546.997667895999,ga
13027,31625,0.08186642,140.0,46660.0,1265.4092539399999,ga
13027,31629,0.061652489000000005,140.0,46660.0,952.962522473,ga
13027,31638,0.09323675599999999,140.0,46660.0,1441.1605374919998,ga
13027,31643,0.763244336,140.0,46660.0,11797.467701552,ga
13029,31308,0.17610218600000002,149.0,42340.0,6978.401324622001,ga
13029,31321,0.189122955,149.0,42340.0,7494.375337785001,ga
13029,31324,0.63477486,149.0,42340.0,25154.22337722,ga
13031,30415,0.08830822599999999,149.0,,7030.041255407999,ga
13031,30450,0.031418866000000004,149.0,,2501.1930845280003,ga
13031,30452,0.019665458,149.0,,1565.527780464,ga
13031,30458,0.624894291,149.0,,49746.584717928,ga
13031,30460,0.029799189,149.0,,2372.253837912,ga
13031,30461,0.205913971,149.0,,16392.399403368,ga
13033,30426,0.042110932000000004,145.0,12260.0,942.5689909560001,ga
13033,30456,0.104254173,145.0,12260.0,2333.521154259,ga
13033,30816,0.10899299900000001,145.0,12260.0,2439.590296617,ga
13033,30830,0.744641896,145.0,12260.0,16667.319558168,ga
13035,30216,0.5356176739999999,144.0,12060.0,13356.162318863999,ga
13035,30234,0.464382326,144.0,12060.0,11579.837681136,ga
13037,39813,0.295326613,142.0,,1827.776407857,ga
13037,39846,0.226862155,142.0,,1404.049877295,ga
13037,39862,0.18444822600000002,142.0,,1141.5500707140002,ga
13037,39866,0.29336300600000004,142.0,,1815.6236441340002,ga
13039,31547,0.027100787999999997,123.0,,1481.4916768079997,ga
13039,31548,0.403572724,123.0,,22061.706530184,ga
13039,31558,0.406645419,123.0,,22229.678475054,ga
13039,31565,0.038322805,123.0,,2094.95445813,ga
13039,31568,0.013073268,123.0,,714.6632684880001,ga
13039,31569,0.111284997,123.0,,6083.505646002,ga
13043,30439,0.995676173,149.0,,10756.289696919,ga
13043,30451,0.004323827,149.0,,46.710303081,ga
13045,30108,0.063265429,144.0,12060.0,7591.345356568,ga
13045,30116,0.20793851600000002,144.0,12060.0,24950.958411872,ga
13045,30117,0.30617162800000003,144.0,12060.0,36738.145986976,ga
13045,30118,0.018761888,144.0,12060.0,2251.276464896,ga
13045,30170,0.025328548,144.0,12060.0,3039.223131616,ga
13045,30180,0.32123277699999997,144.0,12060.0,38545.36337778399,ga
13045,30182,0.021498713,144.0,12060.0,2579.673570296,ga
13045,30185,0.035802501,144.0,12060.0,4296.013699992,ga
13047,30726,0.0,373.0,16860.0,0.0,ga
13047,30736,0.846208154,373.0,16860.0,57186.74704732,ga
13047,30742,0.153791846,373.0,16860.0,10393.25295268,ga
13049,31537,0.82481203,123.0,,11045.882705760001,ga
13049,31562,0.17518797,123.0,,2346.11729424,ga
13051,31322,0.089925859,149.0,42340.0,26027.24137037,ga
13051,31328,0.012655813,149.0,42340.0,3662.97195659,ga
13051,31401,0.071547909,149.0,42340.0,20708.11130187,ga
13051,31404,0.116124064,149.0,42340.0,33609.78784352,ga
13051,31405,0.132446284,149.0,42340.0,38333.92797812,ga
13051,31406,0.12524063,149.0,42340.0,36248.3955409,ga
13051,31407,0.045240206,149.0,42340.0,13093.872822579999,ga
13051,31408,0.037144442,149.0,42340.0,10750.71584806,ga
13051,31409,0.002476061,149.0,42340.0,716.64633523,ga
