safegraph_brand_id,brand_name,parent_safegraph_brand_id,naics_code,top_category,sub_category,stock_symbol,stock_exchange
SG_BRAND_1ab3a0f9c738e3ef,Country Hearth Inn,SG_BRAND_8e9486e4a533d2e2,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,RLH,NYSE
SG_BRAND_68e6552d6136643f39a34ecb02ce8229,Country Home Learning Center,"",624410,Child Day Care Services,Child Day Care Services,"",""
SG_BRAND_25091d208ecec1da38f53e7c8c99a76e,Country Inn & Suites By Radisson,SG_BRAND_d984a630cb6a99ed5e92d3b4d7dd7f36,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"",""
SG_BRAND_5d154bc48c6e5bc93bbc8cd11c3cf387,Country Kitchen,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_2f53623aa7c8a058,Country Market,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_5cc4c8855789ec54,Country Mart,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_2e4b673e2892dde3b5ce01e2c7ff82bb,CountryMax Stores,"",453910,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores,"",""
SG_BRAND_7f24bc4ec6c09af3,Countryside Cooperative,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_0b1b476f0b6e837f9c1f1ee2aee9cf3d,County Market,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_4e1a8999463dceb4,County Mart Grocery,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_2c2bf4588dcd1ba4c4fded5ddab543f4,Courtyard by Marriott,SG_BRAND_02f92da3a9b57d43,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,MAR,NASDAQ
SG_BRAND_074abe40db09cb293b5f35dfefc99616,Cousins Subs,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_6a1ffbd5a44d94ab632c08cd7c7f10f4,Covance,SG_BRAND_292aceea9c8f3df19cf714bcd597a903,541715,Scientific Research and Development Services,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",LH,NYSE
SG_BRAND_c8cd2dffe17f98526f4928c662875ce3,Covenant HealthCare,"",622110,General Medical and Surgical Hospitals,General Medical and Surgical Hospitals,"",""
SG_BRAND_a64b6b8e7d3bea0,Covenient Food Mart,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_b3c5faad4542b7ad44e594e3b2c15ce1,Cowboy Chicken,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_5e17d8ca4fc5e2bf,Cowboy Maloney's Electric City,"",443142,Electronics and Appliance Stores,Electronics Stores,"",""
SG_BRAND_abf7e3a15c0c16a407b4328435653ff5,Cox Communications,"",515210,Cable and Other Subscription Programming,Cable and Other Subscription Programming,COX,NYSE
SG_BRAND_dfccbd2d0c1e2dc616a5db7f5d8e70c7,CoxHealth,"",621111,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"",""
SG_BRAND_18e58a6982dbed95,Coyote Ugly Saloon,"",722410,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),"",""
SG_BRAND_fd5034d3434fff484f5faf5a372ae7e3,CPR Cell Phone Repair,"",811212,Electronic and Precision Equipment Repair and Maintenance,Computer and Office Machine Repair and Maintenance,"",""
SG_BRAND_501910e8a69fae1e,Crabby Joes,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_e3b134120f0b06bee9b741faee9930f4,Crabtree & Evelyn,"",446120,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores","",""
SG_BRAND_4c72c81de7cea539cb09bb1344c7b367,Cracker Barrel,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,CBRL,NASDAQ
SG_BRAND_9bfa6d8ecdfa221325fa0e535d971238,Cracker Barrel Convenience Stores,SG_BRAND_34b9037f0ff5aae3,447110,Gasoline Stations,Gasoline Stations with Convenience Stores,ANCUF,OTCMKTS
SG_BRAND_4761d26855feb770,Craft Republic,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_0539f6bd91666e2ae405849f58919ea2,Craft Warehouse,"",451120,"Sporting Goods, Hobby, and Musical Instrument Stores","Hobby, Toy, and Game Stores","",""
SG_BRAND_fc76add27944e4229739874698959dd9,Crane & Co,"",322230,Converted Paper Product Manufacturing,Stationery Product Manufacturing,"",""
SG_BRAND_563811d2e4dff0abab300e7e427143ae,Crate and Barrel,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_25d3f576e0ebef6d,Crave America,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_1c1607c5b4abd346,Crayolia Experience,"",713110,Amusement Parks and Arcades,Amusement and Theme Parks,"",""
SG_BRAND_345be7218d41f7b5b35d92edee4a5532,Crazy 8,"",448130,Clothing Stores,Children's and Infants' Clothing Stores,"",""
SG_BRAND_65edef53f1cab63d,Crazy Mocha,"",722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"",""
SG_BRAND_225847e2cd1681e7,Cream,"",722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"",""
SG_BRAND_2b3dfc783b7169ef,Creamistry,"",722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"",""
SG_BRAND_9f6f621c14131d1995cfca0edea67068,Creative Kids,SG_BRAND_d4280bff0e12c76fbaa974480d17715d,624410,Child Day Care Services,Child Day Care Services,"",""
SG_BRAND_3277b079ff14788e,Creme de la Crepe,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_788e1712c945fc6f,Creno's Pizza,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_11c04fe7f7a95cf107329f57b4eb2f75,Crescent Electric Supply (CESCO),"",423610,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers","",""
SG_BRAND_0ca91f875fdc87465a5c637945f5a519,CresCom Bank,"",522110,Depository Credit Intermediation,Commercial Banking,"",""
SG_BRAND_7c5686d14d356abd,Crest Foods,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_247184f5fcf8c0afea1291676dc6df8f,Cricket Wireless,SG_BRAND_175daf46cee56cdb,517312,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),T,NYSE
SG_BRAND_7d42ff983359345ed8f903282898db5f,Crispers,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_6a36a826a38d9157,Cristy's Pizza,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_023f61b40dc0229204fc814b8aa201c5,Crocs,"",448210,Shoe Stores,Shoe Stores,CROX,NASDAQ
SG_BRAND_11d217b58e98e0ec,Cronies,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_1f4f6ebb54b3cf38,Crosby's,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_ae6abf1aa02c01cfe560b9315db66b07,CrossFit,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_71f3b7dfe576427c,Crossroads,"",453310,Used Merchandise Stores,Used Merchandise Stores,"",""
SG_BRAND_e31ffd24e99177e1,Croutons,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_574c49dac09100720a98d45ed869259f,Crown Fried Chicken,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_455017860b8a8128,Crown Trophy,"",453998,Other Miscellaneous Store Retailers,All Other Miscellaneous Store Retailers (except Tobacco Stores),"",""
SG_BRAND_269acf3877b50afe,Crown Wine & Spirits,"",445310,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores","",""
SG_BRAND_da408c6d88f7781789bb631ce082fed8,Crowne Plaza Hotels and Resorts,SG_BRAND_70b1db807a0fc63d,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,IHG,NYSE
SG_BRAND_74fee8e7a12206b6,Cruisin Coffee,"",722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"",""
SG_BRAND_2c64806e1883eccf,Cruizers Convenience Market,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_67fa9c9dabb58458822d4e7c5e90affb,Crumbs Bake Shop,"",311811,Bakeries and Tortilla Manufacturing,Retail Bakeries,CRMBQ,OTCMKTS
SG_BRAND_29b2c5160da9da73ea41638c0dbd8e57,Crunch,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_571b13a614596860,Crutchfield,"",443142,Electronics and Appliance Stores,Electronics Stores,"",""
SG_BRAND_390bbaeb87241b3fad32964da6f324cd,Crème de la Crème,"",624410,Child Day Care Services,Child Day Care Services,"",""
SG_BRAND_7b3a0aabce934a6,CSL Plasma,"",621991,Other Ambulatory Health Care Services,Blood and Organ Banks,"",""
SG_BRAND_d2e8721c5669019d65b0c71cc873b11a,Cub Foods,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_121aafbb0314b4c4,Cubby's,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_3609f80e8ab3db987d9be5010a726c20,CubeSmart,"",531130,Lessors of Real Estate,Lessors of Miniwarehouses and Self-Storage Units,CUBE,NYSE
SG_BRAND_ca20054401456822996bd112996a2ad5,Culinary Dropout,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_13597b19cef141e816268ebc434c4462,Culligan,"",221310,"Water, Sewage and Other Systems",Water Supply and Irrigation Systems,"",""
SG_BRAND_5ed6fb98105c38f3,Cultures,SG_BRAND_6351c180fa642ab1,722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,MTY,TSX
SG_BRAND_45a25d9dcf4904822b396a1155397713,Culver's,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_eaaebb5d9c01bbb6cad56de3436ad428,Cumberland Farms,"",447110,Gasoline Stations,Gasoline Stations with Convenience Stores,"",""
SG_BRAND_43727112f3ee5925739c94275378786f,Cups Frozen Yogurt,"",722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"",""
SG_BRAND_0d2268d462cd08b20b7508c3fc0fde5e,Curacao,"",452319,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,"",""
SG_BRAND_a864abfbcbdd871bbe19d07963c15358,Curio Collection,SG_BRAND_20a9e31c88c5de210b9ae0bee5faf4f3,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,HLT,NYSE
SG_BRAND_279ee8660e6b99ee,Curry Up Now,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_56e7bebbcd38b821d0c781ad5014cc5e,Curves,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_7347c16df97ce761,CUT Steakhouse,SG_BRAND_a4fa429c1ee373170a93767a515b910d,722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_6594638d9b94fbd8,Cutter Point Coffee,"",722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"",""
SG_BRAND_7fe91be347711115,CV's Family Foods,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_72f1a850d966375fa159121c7c8b09a1,CVS,"",446110,Health and Personal Care Stores,Pharmacies and Drug Stores,CVS,NYSE
SG_BRAND_4ca81624987b6e96994a013abd06ec05,Cycle Gear,"",451110,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores,"",""
SG_BRAND_46d5853ab178e35cdd230f7b0f439817,CycleBar,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_e23881689010b283603f25cbb2541de4,D&B Supply,"",452210,Department Stores,Department Stores,"",""
SG_BRAND_00622ccf65722570a774037f170bb631,D&W Fresh Market,SG_BRAND_2f52eaab3edfa154fca397a25258afe0,445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,SPTN,NASDAQ
SG_BRAND_e5cb26a28f465114f9ccfb11edb3c9de,D'Agostino,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_bfbea5c01e3ccdbfd47f22f6b2cd193e,D'Angelo Sandwich Shops,SG_BRAND_1ca5b4f944099e1a08d005b0e04e3543,722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_586bff9df85a9978,Dacotah Bank,"",522110,Depository Credit Intermediation,Commercial Banking,DBIN,OTCMKTS
SG_BRAND_4daa852e338f29b4,Daily Grill,"",722514,Restaurants and Other Eating Places,"Cafeterias, Grill Buffets, and Buffets","",""
SG_BRAND_1489633504e87939,Daily's,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_91866618f21af23b2e061aa0745787de,Daily's (First Coast Energy),"",447110,Gasoline Stations,Gasoline Stations with Convenience Stores,"",""
SG_BRAND_d6fdfe0213b3ad6f7bec024ed7719b7e,Dairy Queen,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_927a3f9287b584093fd6c2ef5f217784,DAISO,"",452319,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,"",""
SG_BRAND_a6fe911de804b00ef4f2037e8e31eab3,Dakine,"",451110,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores,"",""
SG_BRAND_3dd775d02f9bbad1,Dakota Watch Company,"",448310,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,"",""
SG_BRAND_61622b91b8a493c4,Dalia's,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_370b8c6559932802,Dallas BBQ,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_a2e1482743a5436b69066bc74c73a260,Daltile,"",327120,Clay Product and Refractory Manufacturing,Clay Building Material and Refractories Manufacturing,"",""
SG_BRAND_1117ba21057d48fc,Dan's Fresh Market,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_0e75ad388dd35be4e264183691e9fd6b,Dan's Supermarket,SG_BRAND_2f52eaab3edfa154fca397a25258afe0,445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,SPTN,NASDAQ
SG_BRAND_646f7b99b07b3c1c08f1abc5c363c317,Daniel's Jewelers,"",448310,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,"",""
SG_BRAND_3e3ebd29bbef4ee2,Danier,"",448190,Clothing Stores,Other Clothing Stores,DL,TSE
SG_BRAND_e71f2650eebab3,Danny's Restaurant,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_e0c75a5fd4298ddf9cdd6b02a835e78f,Dansko,"",448210,Shoe Stores,Shoe Stores,"",""
SG_BRAND_7f7d981a4c1a1e3329fd073f4a19e989,Daphne's California Greek,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_1aeb7b950dfb9113,Dara's Corner Market,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_f6f68e02176e520d,Darden Restaurants,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,DRI,NYSE
SG_BRAND_2766ab2d25700785,Dari Mart,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_2972157507949e2f8029e78b71536d2a,Darque Tan,"",812199,Personal Care Services,Other Personal Care Services,"",""
SG_BRAND_689963ee57370c0b,Dash In,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_7376a01882a9c24d,Dash's Market,"",445299,Specialty Food Stores,All Other Specialty Food Stores,"",""
SG_BRAND_21f863eea981ecdc,Davanni's,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_0c103b031d7be8f424350e2fed2ace4c,Dave & Buster's,"",722410,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),PLAY,NASDAQ
SG_BRAND_43ce209720e5e2a0dcf6a93bb96b31c9,Dave's Marketplace,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_c4d7b317c93acd9413ed47da3ced71ac,Dave's Markets,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_b92c305d60e23cd1d4c33e460372680e,David's Bridal,"",448120,Clothing Stores,Women's Clothing Stores,"",""
SG_BRAND_d1ed1d1f9451925f25df33f0a6878980,DavidBartonGym,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_99f4a8ddad1ef49bcefb5ad9792ad978,DAVIDsTEA,"",424490,Grocery and Related Product Merchant Wholesalers,Other Grocery and Related Products Merchant Wholesalers,DTEA,NASDAQ
SG_BRAND_17c01d3273015313f138934a3f183da7,Davines,"",446120,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores","",""
SG_BRAND_626c9c971ceaa01f,Davio's Northern Italian Steakhouse,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_63127da07a4b5f0f,Davis [Food & Drug],"",446191,Health and Personal Care Stores,Food (Health) Supplement Stores,"",""
SG_BRAND_b92d75d5850ea7f89a9d03198bfeb0a3,DaVita,"",621492,Outpatient Care Centers,Kidney Dialysis Centers,DVA,NYSE
SG_BRAND_a7d172ff64836747b19e982dd56dcf77,Daylight Donuts,"",445291,Specialty Food Stores,Baked Goods Stores,"",""
SG_BRAND_f0f5c15118ea292fadac17e2fc7d4ead,Days Inn,SG_BRAND_0aba43027dab3087acff1cb8f463fa22,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,WH,NYSE
SG_BRAND_6e6d1ea8e83a27ed,Daz Bog Coffee,"",722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"",""
SG_BRAND_d32708c81dbbd4ab3e381f962f00f77e,DCH Auto Group,"",441120,Automobile Dealers,Used Car Dealers,"",""
SG_BRAND_51d31b8708961b702d3d2602e8d828a3,dd's DISCOUNTS,SG_BRAND_3a1ab671c974b3489458052270d1a69d,448140,Clothing Stores,Family Clothing Stores,ROST,NASDAQ
SG_BRAND_77779d8d712c6be1,DDS Dentures + Implant Solutions,"",621210,Offices of Dentists,Offices of Dentists,"",""
SG_BRAND_4bbb274e9351fd7f,De Beers Jewelry,"",448310,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,"",""
SG_BRAND_263ae91aa141e8b0,De Felice Bros. Pizza,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_161fc1174c6c6d1b,Dead River Company,"",424720,Petroleum and Petroleum Products Merchant Wholesalers,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),"",""
SG_BRAND_6e884e4fefd9596cd2e690805edd6bbf,Dean & DeLuca,"",445299,Specialty Food Stores,All Other Specialty Food Stores,"",""
SG_BRAND_078d2267d8fdb875864904dcd71e96fe,Deb Shops,"",448120,Clothing Stores,Women's Clothing Stores,"",""
SG_BRAND_2b32f6568bd127236d6a273810cacd31,Debbie Brooks,"",316992,Other Leather and Allied Product Manufacturing,Women's Handbag and Purse Manufacturing,"",""
SG_BRAND_27e1d7b005a292f4,DeCicco and Sons,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_5338659322078dcc,DECIEM,"",325620,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",Toilet Preparation Manufacturing,"",""
SG_BRAND_3576fbc0e01f8e1c,Define Body & Mind,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_6117faf4f6c7014f,Defy Gravity,"",713990,Other Amusement and Recreation Industries,All Other Amusement and Recreation Industries,"",""
SG_BRAND_3a2d5c4cb3e75fcb,Deka Lash,"",812112,Personal Care Services,Beauty Salons,"",""
SG_BRAND_5a8bd73f6bf340b2,Del Frisco's Grille,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,DFRG,NASDAQ
SG_BRAND_509deb2234a57e81,Del Rancho USA,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_2a809e7affa8473a,Del Sol,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_22445dbfa062276fb029fe9b9262b9ed,Del Taco,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,TACO,NASDAQ
SG_BRAND_1e594259ae79c99d,Delano,"",721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"",""
SG_BRAND_2fbf20f748fe35bd,DelFrisco's Double Eagle Steakhouse,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_1e554a08d4c451f0,Delia's Specializing in Tamales,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
